update,mean_coopval,count,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
161,0.499814,10000,0,0,0,0,10000,0,0,0,0,0
162,0.499877,10000,0,0,0,0,10000,0,0,0,0,0
163,0.499812,10000,0,0,0,0,10000,0,0,0,0,0
164,0.499802,10000,0,0,0,0,9999,1,0,0,0,0
165,0.499802,10000,0,0,0,1,9998,1,0,0,0,0
166,0.499922,10000,0,0,0,0,9999,1,0,0,0,0
167,0.500001,10000,0,0,0,0,10000,0,0,0,0,0
168,0.499994,10000,0,0,0,0,10000,0,0,0,0,0
169,0.499895,10000,0,0,0,0,9999,1,0,0,0,0
170,0.499635,10000,0,0,0,0,10000,0,0,0,0,0
171,0.499618,10000,0,0,0,1,9999,0,0,0,0,0
172,0.499543,10000,0,0,0,1,9999,0,0,0,0,0
173,0.499553,10000,0,0,0,0,10000,0,0,0,0,0
174,0.49947,10000,0,0,0,0,10000,0,0,0,0,0
175,0.499393,10000,0,0,0,0,10000,0,0,0,0,0
176,0.499448,10000,0,0,0,1,9999,0,0,0,0,0
177,0.499506,10000,0,0,0,1,9999,0,0,0,0,0
178,0.49959,10000,0,0,0,2,9998,0,0,0,0,0
179,0.499585,10000,0,0,0,5,9995,0,0,0,0,0
180,0.499489,10000,0,0,0,4,9996,0,0,0,0,0
181,0.499623,10000,0,0,0,4,9996,0,0,0,0,0
182,0.499608,10000,0,0,0,4,9996,0,0,0,0,0
183,0.499533,10000,0,0,0,4,9996,0,0,0,0,0
184,0.499521,10000,0,0,0,3,9997,0,0,0,0,0
185,0.49956,10000,0,0,0,3,9997,0,0,0,0,0
186,0.499601,10000,0,0,0,3,9997,0,0,0,0,0
187,0.499538,10000,0,0,0,3,9997,0,0,0,0,0
188,0.499503,10000,0,0,0,3,9996,1,0,0,0,0
189,0.499585,10000,0,0,0,1,9995,4,0,0,0,0
190,0.499419,10000,0,0,0,1,9997,2,0,0,0,0
191,0.499378,10000,0,0,0,0,9999,1,0,0,0,0
192,0.499287,10000,0,0,0,0,9996,4,0,0,0,0
193,0.499307,10000,0,0,0,0,9998,2,0,0,0,0
194,0.499264,10000,0,0,0,0,9999,1,0,0,0,0
195,0.499203,10000,0,0,0,0,9999,1,0,0,0,0
196,0.499229,10000,0,0,0,0,9999,1,0,0,0,0
197,0.499438,10000,0,0,0,0,10000,0,0,0,0,0
198,0.499533,10000,0,0,0,0,9999,1,0,0,0,0
199,0.499497,10000,0,0,0,0,9998,2,0,0,0,0
200,0.499293,10000,0,0,0,0,9996,4,0,0,0,0
201,0.499253,10000,0,0,0,0,9997,3,0,0,0,0
202,0.499262,10000,0,0,0,0,9997,3,0,0,0,0
203,0.499086,10000,0,0,0,0,9997,3,0,0,0,0
204,0.498937,10000,0,0,0,0,9999,1,0,0,0,0
205,0.498823,10000,0,0,0,0,9999,1,0,0,0,0
206,0.498706,10000,0,0,0,0,9999,1,0,0,0,0
207,0.498799,10000,0,0,0,0,9998,2,0,0,0,0
208,0.498855,10000,0,0,0,0,9997,3,0,0,0,0
209,0.49902,10000,0,0,0,0,9996,4,0,0,0,0
210,0.498909,10000,0,0,0,0,9996,4,0,0,0,0
211,0.498749,10000,0,0,0,0,9997,3,0,0,0,0
212,0.498835,10000,0,0,0,0,9995,5,0,0,0,0
213,0.498794,10000,0,0,0,0,9994,6,0,0,0,0
214,0.498618,10000,0,0,0,0,9998,2,0,0,0,0
215,0.498535,10000,0,0,0,0,9999,1,0,0,0,0
216,0.498431,10000,0,0,0,0,10000,0,0,0,0,0
217,0.498435,10000,0,0,0,0,10000,0,0,0,0,0
218,0.498452,10000,0,0,0,0,10000,0,0,0,0,0
219,0.498481,10000,0,0,0,0,9999,1,0,0,0,0
220,0.498285,10000,0,0,0,0,9999,1,0,0,0,0
221,0.498294,10000,0,0,0,0,9999,1,0,0,0,0
222,0.498273,10000,0,0,0,0,9998,2,0,0,0,0
223,0.498284,10000,0,0,0,0,9998,2,0,0,0,0
