generation,genome,fitness
45,2.06412,0.43443
45,1.39256,2.02631
45,0.917597,-0.0978026
45,2.37965,-0.257909
45,1.39256,2.02631
45,1.39256,2.02631
45,1.6811,-1.61586
45,1.39256,2.02631
45,1.39256,2.02631
45,0.759541,0.252279
45,2.11647,0.499337
45,1.39256,2.02631
45,1.06916,-0.460382
45,1.39256,2.02631
45,1.39256,2.02631
45,1.39256,2.02631
45,1.39256,2.02631
45,1.27431,1.42093
45,0.58965,-0.66993
45,1.39256,2.02631
45,2.30794,-0.25061
46,1.39256,2.02631
46,1.39256,2.02631
46,1.02,-0.493776
46,1.55628,0.246154
46,1.39256,2.02631
46,1.39256,2.02631
46,2.23214,0.0560424
46,1.39256,2.02631
46,1.28788,1.55629
46,1.17177,0.256876
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,0.462779,-0.735411
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.01757,-0.490465
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.92502,-0.763932
46,0.916854,-0.093983
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,0.799439,0.296202
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.81246,-1.88124
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.65535,-1.31799
46,1.39256,2.02631
46,1.39256,2.02631
46,1.39256,2.02631
46,1.51836,0.86237
46,1.39256,2.02631
46,1.39256,2.02631
46,0.83538,0.246412
47,1.39256,2.02631
47,1.39256,2.02631
47,1.15661,0.10306
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.00316,-0.462409
47,1.39256,2.02631
47,0.561093,-0.791448
47,1.39256,2.02631
47,2.13593,0.468289
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.71645,-1.90241
47,1.72075,-1.92666
47,0.590032,-0.668001
47,0.72712,0.141571
47,1.39256,2.02631
47,1.39256,2.02631
47,0.608754,-0.565511
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,2.14474,0.445892
47,1.39256,2.02631
47,2.38925,-0.233181
47,1.39256,2.02631
47,1.54777,0.389044
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
47,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,0.73741,0.183402
48,1.39256,2.02631
48,2.29233,-0.206746
48,1.39256,2.02631
48,2.38916,-0.233461
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,1.00533,-0.467514
48,1.39256,2.02631
48,1.39256,2.02631
48,1.85843,-1.51055
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,1.00978,-0.477042
48,1.39256,2.02631
48,2.34788,-0.296448
48,1.39256,2.02631
48,1.39256,2.02631
48,1.50508,1.06037
48,1.39256,2.02631
48,1.39256,2.02631
48,1.82527,-1.79657
48,1.39256,2.02631
48,1.96511,-0.30704
48,0.5982,-0.625082
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,0.515432,-0.867283
48,1.39256,2.02631
48,0.708667,0.0529152
48,1.39256,2.02631
48,1.39256,2.02631
48,1.71764,-1.90932
48,0.927571,-0.149116
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
48,1.39256,2.02631
49,0.671661,-0.164614
49,1.39256,2.02631
49,1.39256,2.02631
49,1.63326,-1.01304
49,0.686069,-0.0750791
49,1.39256,2.02631
49,1.18655,0.417369
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.61488,-0.732143
49,1.39256,2.02631
49,0.546496,-0.83323
49,1.39256,2.02631
49,1.39256,2.02631
49,1.3998,2.01076
49,0.792656,0.296254
49,1.39256,2.02631
49,1.27605,1.43883
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.91452,-0.887816
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.29639,1.63502
49,1.39256,2.02631
49,1.39256,2.02631
49,0.834421,0.248763
49,1.39256,2.02631
49,1.45163,1.70182
49,1.21032,0.69041
49,1.86178,-1.47716
49,1.50617,1.04465
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
49,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.68536,-1.65829
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.25113,1.1677
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.92651,-0.746375
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.86161,-1.47886
50,1.04557,-0.501301
50,1.39256,2.02631
50,1.39256,2.02631
50,0.467685,-0.757941
50,1.39256,2.02631
50,1.39256,2.02631
50,2.24641,-0.0153666
50,1.39256,2.02631
50,0.862855,0.158539
50,1.39256,2.02631
50,1.64259,-1.1467
50,1.39256,2.02631
50,1.39256,2.02631
50,1.64035,-1.11532
50,2.14974,0.431098
50,1.39256,2.02631
50,1.76928,-2.03364
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
50,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,0.480489,-0.806958
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,0.989015,-0.422096
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.2331,0.958834
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,0.517542,-0.867503
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,0.439505,-0.601501
51,1.39256,2.02631
51,2.07203,0.459269
51,1.39256,2.02631
51,1.39256,2.02631
51,1.9934,-0.0235304
51,1.39256,2.02631
51,1.68242,-1.62921
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.39256,2.02631
51,1.22735,0.891116
51,1.39256,2.02631
51,1.13665,-0.0780639
51,1.39256,2.02631
51,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,2.07686,0.471737
52,1.39256,2.02631
52,2.05844,0.413177
52,1.39256,2.02631
52,1.49761,1.16607
52,1.39256,2.02631
52,2.17823,0.322839
52,1.94788,-0.498107
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,0.899023,-0.00355493
52,0.898391,-0.000426805
52,2.14644,0.441033
52,1.39256,2.02631
52,0.524308,-0.86565
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,1.70454,-1.82291
52,1.39256,2.02631
52,2.06229,0.427895
52,1.39256,2.02631
52,1.39256,2.02631
52,1.84726,-1.61644
52,0.868368,0.136664
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,1.86398,-1.45485
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,0.841541,0.230085
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,0.930175,-0.162452
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,1.39256,2.02631
52,0.712641,0.073367
53,2.35878,-0.29084
53,1.39256,2.02631
53,1.38959,2.0307
53,1.39256,2.02631
53,1.39256,2.02631
53,1.17787,0.321996
53,1.74875,-2.02582
53,0.967746,-0.341784
53,1.51262,0.949388
53,1.0932,-0.36869
53,1.11727,-0.226657
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.49716,1.17229
53,1.98388,-0.113825
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,0.637846,-0.384524
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,2.06229,0.427895
53,1.23866,1.02383
53,1.30571,1.71474
53,1.39256,2.02631
53,1.39256,2.02631
53,0.680687,-0.107964
53,0.566885,-0.770787
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,1.39256,2.02631
53,2.06724,0.444902
53,1.39256,2.02631
53,1.39256,2.02631
53,1.13311,-0.107319
54,1.39256,2.02631
54,1.56598,0.0818276
54,0.45188,-0.678134
54,1.38959,2.0307
54,1.39256,2.02631
54,1.30571,1.71474
54,1.39256,2.02631
54,1.77457,-2.02694
54,0.777342,0.285015
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,2.37888,-0.259624
54,2.16691,0.370233
54,1.39256,2.02631
54,1.39256,2.02631
54,0.725352,0.133805
54,1.39256,2.02631
54,1.09009,-0.383386
54,1.39256,2.02631
54,1.37652,2.03646
54,1.39256,2.02631
54,2.23016,0.0661486
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.51442,0.92242
54,1.0496,-0.497675
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.34344,1.9556
54,0.927761,-0.15009
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
54,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,0.915673,-0.0879133
55,1.39256,2.02631
55,1.38959,2.0307
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.34027,1.94102
55,1.38959,2.0307
55,0.48065,-0.807483
55,1.39256,2.02631
55,1.39256,2.02631
55,1.38959,2.0307
55,1.39256,2.02631
55,1.34344,1.9556
55,0.770538,0.274974
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.72961,-1.96909
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.37652,2.03646
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.08266,-0.415147
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,1.38959,2.0307
55,1.39256,2.02631
55,1.96695,-0.28726
55,1.83144,-1.75026
55,1.39256,2.02631
55,1.39256,2.02631
55,1.39256,2.02631
55,2.31002,-0.255423
56,1.39256,2.02631
56,1.39256,2.02631
56,1.39256,2.02631
56,1.38959,2.0307
56,1.38959,2.0307
56,1.39256,2.02631
56,1.39256,2.02631
56,1.39256,2.02631
56,1.37652,2.03646
56,1.38959,2.0307
56,1.37652,2.03646
56,1.38959,2.0307
56,1.38959,2.0307
56,1.39256,2.02631
56,1.38959,2.0307
56,1.39256,2.02631
56,1.39256,2.02631
56,1.39256,2.02631
56,1.39256,2.02631
56,1.39256,2.02631
56,1.38959,2.0307
56,1.38959,2.0307
56,1.39256,2.02631
56,1.37652,2.03646
56,0.791015,0.295804
56,1.37701,2.03663
56,1.39256,2.02631
56,1.39256,2.02631
56,0.794303,0.296524
56,1.22812,0.900152
56,1.39256,2.02631
56,1.38959,2.0307
56,1.39256,2.02631
56,1.39256,2.02631
56,1.38959,2.0307
56,1.39256,2.02631
56,2.22186,0.108794
56,0.42438,-0.492269
56,0.867515,0.14013
56,1.39256,2.02631
56,0.739979,0.192913
56,1.56148,0.158233
56,1.39256,2.02631
56,1.39256,2.02631
56,0.523684,-0.865982
56,1.39256,2.02631
56,1.34956,1.98042
56,1.39256,2.02631
56,1.39256,2.02631
56,1.38959,2.0307
57,1.39256,2.02631
57,1.39256,2.02631
57,1.39256,2.02631
57,1.37701,2.03663
57,1.38959,2.0307
57,1.4657,1.56128
57,0.634366,-0.407032
57,1.37652,2.03646
57,1.38959,2.0307
57,1.39256,2.02631
57,1.38959,2.0307
57,1.39256,2.02631
57,1.38959,2.0307
57,1.38959,2.0307
57,1.39256,2.02631
57,1.38959,2.0307
57,1.39256,2.02631
57,1.03154,-0.503513
57,1.38959,2.0307
57,1.04277,-0.503018
57,1.26042,1.27186
57,1.39256,2.02631
57,0.41501,-0.416801
57,1.39256,2.02631
57,1.39256,2.02631
57,1.37701,2.03663
57,1.37652,2.03646
57,1.37701,2.03663
57,1.38959,2.0307
57,0.739979,0.192913
57,1.38959,2.0307
57,1.38959,2.0307
57,1.14174,-0.0344082
57,1.39256,2.02631
57,1.38959,2.0307
57,1.767,-2.03545
57,1.39256,2.02631
57,1.38959,2.0307
57,1.38959,2.0307
57,1.39256,2.02631
57,1.37701,2.03663
57,0.737054,0.182051
57,1.39256,2.02631
57,1.38959,2.0307
57,0.651994,-0.292108
57,2.37018,-0.276436
57,1.47603,1.44432
57,1.38959,2.0307
57,1.39256,2.02631
57,1.39256,2.02631
58,1.37652,2.03646
58,1.94463,-0.535236
58,1.37701,2.03663
58,1.39256,2.02631
58,1.38959,2.0307
58,1.38959,2.0307
58,1.38959,2.0307
58,0.593518,-0.650055
58,1.39256,2.02631
58,0.637291,-0.388122
58,2.08363,0.485769
58,1.39256,2.02631
58,1.37701,2.03663
58,2.1825,0.303721
58,1.38959,2.0307
58,1.38959,2.0307
58,1.38959,2.0307
58,1.38959,2.0307
58,1.38959,2.0307
58,1.37701,2.03663
58,1.37701,2.03663
58,2.12587,0.487658
58,1.38959,2.0307
58,1.8082,-1.90569
58,1.37652,2.03646
58,1.38959,2.0307
58,1.37701,2.03663
58,1.38959,2.0307
58,1.38959,2.0307
58,1.38959,2.0307
58,1.37652,2.03646
58,1.37652,2.03646
58,1.38959,2.0307
58,1.38959,2.0307
58,1.38959,2.0307
58,1.37701,2.03663
58,2.13204,0.476579
58,1.39256,2.02631
58,1.38959,2.0307
58,0.883448,0.0710688
58,1.39256,2.02631
58,1.9388,-0.602494
58,1.83961,-1.68374
58,1.37701,2.03663
58,1.38959,2.0307
58,1.37701,2.03663
58,1.38959,2.0307
58,0.432468,-0.552713
58,1.38959,2.0307
58,1.38959,2.0307
59,1.38959,2.0307
59,1.37701,2.03663
59,1.13631,-0.0809665
59,0.682711,-0.0955085
59,2.1029,0.504372
59,2.29335,-0.210018
59,1.38959,2.0307
59,2.27639,-0.149363
59,0.799859,0.296098
59,1.37701,2.03663
59,1.38959,2.0307
59,1.37652,2.03646
59,1.37701,2.03663
59,1.37701,2.03663
59,0.598336,-0.624346
59,1.38959,2.0307
59,1.44305,1.7762
59,1.38959,2.0307
59,1.37701,2.03663
59,1.37701,2.03663
59,1.37701,2.03663
59,1.37652,2.03646
59,2.08465,0.487552
59,1.37701,2.03663
59,0.815202,0.284364
59,1.38959,2.0307
59,2.20011,0.219578
59,2.1825,0.303721
59,1.10319,-0.315724
59,1.38959,2.0307
59,2.32465,-0.282075
59,1.38959,2.0307
59,0.886175,0.0584305
59,1.38959,2.0307
59,1.38959,2.0307
59,1.37701,2.03663
59,1.42592,1.89778
59,1.39256,2.02631
59,1.38959,2.0307
59,0.397716,-0.263956
59,1.37701,2.03663
59,1.97965,-0.155697
59,1.39256,2.02631
59,1.37652,2.03646
59,0.769627,0.273395
59,0.962285,-0.318073
59,1.37701,2.03663
59,1.38959,2.0307
59,1.37652,2.03646
59,1.42458,1.90572
60,0.974348,-0.36891
60,1.37701,2.03663
60,1.37701,2.03663
60,2.33042,-0.288922
60,0.511606,-0.865906
60,1.37701,2.03663
60,1.38959,2.0307
60,1.38959,2.0307
60,2.08465,0.487552
60,1.37701,2.03663
60,1.38959,2.0307
60,2.18906,0.273265
60,2.1825,0.303721
60,1.37701,2.03663
60,0.442807,-0.623112
60,1.37701,2.03663
60,1.37701,2.03663
60,1.37701,2.03663
60,2.32306,-0.279815
60,2.27639,-0.149363
60,1.38959,2.0307
60,1.37701,2.03663
60,1.38959,2.0307
60,1.37701,2.03663
60,1.37701,2.03663
60,1.37652,2.03646
60,1.37701,2.03663
60,1.38959,2.0307
60,1.37701,2.03663
60,1.37652,2.03646
60,0.799859,0.296098
60,1.38959,2.0307
60,1.39256,2.02631
60,0.902824,-0.0225183
60,1.37701,2.03663
60,0.954107,-0.280705
60,1.37701,2.03663
60,1.37701,2.03663
60,2.27448,-0.141742
60,1.38959,2.0307
60,1.37701,2.03663
60,1.37652,2.03646
60,1.37701,2.03663
60,1.37701,2.03663
60,1.37701,2.03663
60,1.38959,2.0307
60,1.37652,2.03646
60,1.37701,2.03663
60,1.37652,2.03646
60,1.37701,2.03663
61,1.37701,2.03663
61,1.8975,-1.08699
61,1.37701,2.03663
61,1.37701,2.03663
61,0.719856,0.108643
61,0.914685,-0.0828377
61,1.37701,2.03663
61,1.37701,2.03663
61,1.37701,2.03663
61,1.37701,2.03663
61,1.38959,2.0307
61,0.772704,0.278505
61,0.895564,0.0134841
61,1.37701,2.03663
61,1.37701,2.03663
61,0.902824,-0.0225183
61,1.37652,2.03646
61,2.08465,0.487552
61,1.37701,2.03663
61,1.37701,2.03663
61,1.37701,2.03663
61,1.37652,2.03646
61,1.37701,2.03663
61,1.53016,0.677197
61,1.38959,2.0307
61,0.500851,-0.855197
61,1.38959,2.0307
61,1.38959,2.0307
61,1.38959,2.0307
61,1.37701,2.03663
61,0.405145,-0.331594
61,1.37701,2.03663
61,1.33457,1.91208
61,1.37701,2.03663
61,0.835599,0.245869
61,1.37701,2.03663
61,1.37701,2.03663
61,1.18021,0.347356
61,1.11902,-0.214443
61,1.37701,2.03663
61,1.97193,-0.234697
61,1.53235,0.642105
61,2.04273,0.339678
61,1.37701,2.03663
61,1.37701,2.03663
61,2.09685,0.501875
61,1.37701,2.03663
61,0.654866,-0.273308
61,1.37701,2.03663
61,1.37701,2.03663
62,1.91427,-0.890724
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.76343,-2.03694
62,1.37701,2.03663
62,1.37701,2.03663
62,1.24129,1.05454
62,1.37701,2.03663
62,2.16522,0.376847
62,0.487472,-0.827635
62,1.83678,-1.70739
62,1.37701,2.03663
62,1.47931,1.40482
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,2.08465,0.487552
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,0.614546,-0.531141
62,0.987419,-0.416834
62,1.22058,0.811199
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,0.780144,0.288249
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.38959,2.0307
62,1.37701,2.03663
62,1.37701,2.03663
62,1.37701,2.03663
62,1.24069,1.04752
62,1.8475,-1.61427
62,1.37701,2.03663
62,1.11197,-0.262069
62,0.748379,0.221293
63,1.41,1.97722
63,1.37701,2.03663
63,1.13672,-0.0775082
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,0.474617,-0.786248
63,1.68425,-1.6474
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,0.455668,-0.699151
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,0.464223,-0.742254
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,2.28994,-0.198892
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.77631,-2.02397
63,1.83677,-1.70747
63,1.37701,2.03663
63,2.00211,0.0540211
63,1.37701,2.03663
63,1.82244,-1.81668
63,1.37701,2.03663
63,1.1394,-0.0547433
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
63,1.37701,2.03663
64,1.37701,2.03663
64,1.37701,2.03663
64,1.37701,2.03663
64,1.37701,2.03663
64,1.37701,2.03663
64,1.37701,2.03663
64,1.37701,2.03663
64,1.55362,0.290912
64,1.37701,2.03663
64,1.37701,2.03663
64,1.41,1.97722
64,1.37701,2.03663
64,1.37701,2.03663
64,2.34856,-0.296333
64,1.37701,2.03663
64,1.37701,2.03663
64,0.446209,-0.644506
64,1.37701,2.03663
64,1.37701,2.03663
64,1.20982,0.684575
64,2.23201,0.0567272
64,1.37701,2.03663
64,1.37701,2.03663
64,1.37701,2.03663
64,0.751927,0.231991
64,1.37701,2.03663
64,1.0247,-0.498953
64,1.37701,2.03663
64,1.37701,2.03663
64,1.94766,-0.500606
64,1.27291,1.40633
64,1.37701,2.03663
64,1.37701,2.03663
64,1.37701,2.03663
64,1.37701,2.03663
64,1.37701,2.03663
64,1.99151,-0.0409547
64,1.37701,2.03663
64,0.819723,0.27802
64,0.696933,-0.0112747
64,1.37701,2.03663
64,1.37701,2.03663
64,0.651611,-0.294621
64,1.74935,-2.02683
64,1.37701,2.03663
64,1.37701,2.03663
64,0.512087,-0.866148
64,1.37701,2.03663
64,1.37701,2.03663
64,1.37701,2.03663
65,1.37701,2.03663
65,0.815728,0.283692
65,1.37701,2.03663
65,1.37701,2.03663
65,1.71098,-1.86813
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,1.86501,-1.44435
65,1.37701,2.03663
65,0.832305,0.253764
65,1.69038,-1.7056
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,2.00613,0.0879919
65,1.37701,2.03663
65,1.11517,-0.240955
65,1.90282,-1.02516
65,1.37701,2.03663
65,1.37701,2.03663
65,0.850486,0.202764
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,1.79276,-1.9777
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,1.95575,-0.409504
65,1.37701,2.03663
65,1.27291,1.40633
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,2.30162,-0.234429
65,0.414231,-0.410272
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,1.20982,0.684575
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
65,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.04338,-0.502697
66,2.29162,-0.204427
66,1.37701,2.03663
66,1.37701,2.03663
66,1.62987,-0.962924
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,0.832305,0.253764
66,1.37701,2.03663
66,0.662015,-0.226689
66,1.37701,2.03663
66,0.511691,-0.865949
66,2.17667,0.329656
66,0.421934,-0.473111
66,2.31148,-0.258662
66,1.37701,2.03663
66,0.42521,-0.498685
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,2.16362,0.383028
66,2.14873,0.43421
66,1.46236,1.59667
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,1.37701,2.03663
66,0.539081,-0.848416
66,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,0.409531,-0.370165
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,2.18091,0.310916
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,2.20526,0.193768
67,1.37701,2.03663
67,1.42275,1.9162
67,2.05412,0.395132
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.43613,1.82969
67,1.37701,2.03663
67,0.638112,-0.382799
67,1.37701,2.03663
67,2.31951,-0.274201
67,1.47728,1.42941
67,1.6626,-1.40864
67,1.37701,2.03663
67,1.46551,1.56327
67,2.06005,0.419495
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
67,1.4705,1.50825
67,1.37701,2.03663
67,1.37701,2.03663
67,1.37701,2.03663
68,0.893695,0.022589
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,0.402077,-0.304003
68,0.743372,0.204885
68,1.40202,2.00461
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,2.30411,-0.24109
68,1.37701,2.03663
68,1.37701,2.03663
68,1.31041,1.75223
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.65142,-1.26685
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
