update,mean_coopval,count,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
154,0.499929,10000,0,0,0,0,10000,0,0,0,0,0
155,0.499968,10000,0,0,0,0,10000,0,0,0,0,0
156,0.499987,10000,0,0,0,0,10000,0,0,0,0,0
157,0.499988,10000,0,0,0,0,10000,0,0,0,0,0
158,0.499968,10000,0,0,0,0,10000,0,0,0,0,0
159,0.499936,10000,0,0,0,0,10000,0,0,0,0,0
160,0.499925,10000,0,0,0,0,10000,0,0,0,0,0
161,0.49997,10000,0,0,0,0,10000,0,0,0,0,0
162,0.500009,10000,0,0,0,0,10000,0,0,0,0,0
163,0.500013,10000,0,0,0,0,10000,0,0,0,0,0
164,0.500056,10000,0,0,0,0,10000,0,0,0,0,0
165,0.500031,10000,0,0,0,0,10000,0,0,0,0,0
166,0.500042,10000,0,0,0,0,10000,0,0,0,0,0
167,0.500055,10000,0,0,0,0,10000,0,0,0,0,0
168,0.500085,10000,0,0,0,0,10000,0,0,0,0,0
169,0.500058,10000,0,0,0,0,10000,0,0,0,0,0
170,0.50004,10000,0,0,0,0,10000,0,0,0,0,0
171,0.50007,10000,0,0,0,0,10000,0,0,0,0,0
172,0.500057,10000,0,0,0,0,10000,0,0,0,0,0
173,0.500054,10000,0,0,0,0,10000,0,0,0,0,0
174,0.500082,10000,0,0,0,0,10000,0,0,0,0,0
175,0.500043,10000,0,0,0,0,10000,0,0,0,0,0
176,0.500029,10000,0,0,0,0,10000,0,0,0,0,0
177,0.500011,10000,0,0,0,0,10000,0,0,0,0,0
178,0.49996,10000,0,0,0,0,10000,0,0,0,0,0
179,0.499964,10000,0,0,0,0,10000,0,0,0,0,0
180,0.4999,10000,0,0,0,0,10000,0,0,0,0,0
181,0.499884,10000,0,0,0,0,10000,0,0,0,0,0
182,0.499885,10000,0,0,0,0,10000,0,0,0,0,0
183,0.499852,10000,0,0,0,0,10000,0,0,0,0,0
184,0.499864,10000,0,0,0,0,10000,0,0,0,0,0
185,0.499909,10000,0,0,0,0,10000,0,0,0,0,0
186,0.499887,10000,0,0,0,0,10000,0,0,0,0,0
187,0.49986,10000,0,0,0,0,10000,0,0,0,0,0
188,0.499815,10000,0,0,0,0,10000,0,0,0,0,0
189,0.499788,10000,0,0,0,0,10000,0,0,0,0,0
190,0.499805,10000,0,0,0,0,10000,0,0,0,0,0
191,0.499794,10000,0,0,0,0,10000,0,0,0,0,0
192,0.499793,10000,0,0,0,0,10000,0,0,0,0,0
193,0.499771,10000,0,0,0,0,10000,0,0,0,0,0
194,0.499754,10000,0,0,0,0,10000,0,0,0,0,0
195,0.499756,10000,0,0,0,0,10000,0,0,0,0,0
196,0.49976,10000,0,0,0,0,10000,0,0,0,0,0
197,0.499758,10000,0,0,0,0,10000,0,0,0,0,0
198,0.499725,10000,0,0,0,0,10000,0,0,0,0,0
199,0.499681,10000,0,0,0,0,10000,0,0,0,0,0
200,0.499671,10000,0,0,0,0,10000,0,0,0,0,0
201,0.499659,10000,0,0,0,0,10000,0,0,0,0,0
202,0.499665,10000,0,0,0,0,10000,0,0,0,0,0
203,0.499654,10000,0,0,0,0,10000,0,0,0,0,0
204,0.499695,10000,0,0,0,0,10000,0,0,0,0,0
